sec	p0	p1	p2	mag
3522932106	1017310	6381460	5000	1.9
3522926923	163278	6200100	10000	2.7
3522905870	1080990	6822400	10000	2.1
3522905088	255082	6821350	10000	1.6
3522868424	1159690	6451540	10000	2.3
3522868168	1157250	6452470	10000	2.2
3522867324	902649	6455610	5000	1.6
3522860914	1031350	6446700	5000	1.8
3522858287	428102	6231390	5000	1.8
3522846105	940722	6446970	5000	1.8
3522846055	416468	6226330	5000	2.6
3522844923	464718	6229940	5000	1.2
3522837482	1034760	6367900	5000	2.1
3522836880	420394	6222820	5000	1.8
3522807117	1061050	6808880	5000	1.8
3522805574	940778	6505880	5000	2
3522803245	1052740	6388910	5000	1.6
3522766897	223967	6219870	10000	3.5
3522734100	405832	6225690	5000	1.7
3522704566	369537	6234140	5000	1.2
3522699943	968654	6474790	5000	1.4
3522685079	983313	6694470	5000	1.5
3522662219	994168	6399230	5000	1.3
3522655111	995910	6395980	5000	2
3522624113	877394	6747060	5000	1.5
3522618165	372487	6244000	5000	1
3522612413	432831	6207820	5000	1.1
3522581371	440986	6227520	5000	1.2
3522574580	462230	6184410	5000	1.2
3522567403	460897	6236760	5000	1.8
3522565526	1050320	6739210	5000	1.8
3522560978	1033710	6446820	5000	2.1
3522546888	464636	6227720	5000	1.9
3522506230	1004560	6414190	5000	1.8
3522488631	484914	6200310	5000	1.4
3522459244	425235	6221500	5000	2.2
3522453753	1034990	6363460	5000	2.3
3522446843	918392	6455030	5000	1.4
3522402098	1022520	6388400	5000	2.1
3522387193	351774	6207240	5000	1.3
3522387161	351474	6201680	5000	1.1
3522379292	356792	6209190	5000	1.2
3522379194	353288	6204930	5000	1.9
3522378690	413976	6225330	5000	2.2
3522372994	351534	6202790	5000	1.1
3522361076	346388	6198620	5000	1.3
3522360112	518755	6181470	5000	1.3
3522356248	1031350	6446700	5000	1.9
3522350262	1019160	6453840	5000	1.2
3522306744	347847	6225270	5000	1.6
3522306130	350351	6226240	5000	1.5
3522305885	344206	6233260	5000	2.5
3522303763	353548	6224960	5000	1.4
3522303716	455317	6196910	5000	1.2
3522302415	349537	6226290	5000	1.7
3522301652	341580	6230070	5000	2.6
3522276533	812490	6356670	5000	1.5
3522262995	917766	6472790	5000	1.6
3522253871	1123800	6636000	10000	2
3522193322	1009960	6368860	5000	1.8
3522191986	250338	6827290	10000	2.1
3522185622	253520	6820350	10000	2.6
3522172248	323594	6766420	5000	1.9
3522125154	944096	6339270	5000	2.2
3522121549	477518	6199450	5000	1.7
3522089187	1007820	6379870	5000	1.7
3522014201	419056	6229550	5000	1.7
3522011709	1043120	6600830	10000	1.9
3522005559	499964	6157540	10000	2.2
3521992535	426770	6219200	5000	2.2
3521987854	996602	6330390	5000	1.3
3521947902	811672	6357770	5000	1.6
3521941165	736110	6589000	5000	1.6
3521939459	417282	6226290	5000	2
3521939387	418486	6235140	5000	1.7
3521939323	418194	6228480	5000	2
3521939244	419056	6229550	5000	2.4
3521939182	417282	6226290	5000	3.1
3521939077	418242	6229590	5000	3.1
3521926290	417429	6229620	5000	1.8
3521922463	452941	6220370	5000	1.4
3521899563	851811	6571910	5000	1.9
3521851272	486549	6200260	5000	1.4
3521844768	407408	6260120	5000	1.6
3521832962	537529	6177630	5000	1.7
3521829962	297546	6735840	5000	1.8
3521829141	502289	6179730	5000	1.4
3521815780	456286	6222470	5000	1.9
3521803618	967591	6408050	5000	0.9
3521781692	329805	6224050	5000	1.4
3521774743	1090200	6149470	10000	2.2
3521736673	1016980	6340280	5000	1.7
3521727612	727407	6472350	5000	1.5
3521701523	254428	6822510	10000	2.7
3521698178	996625	7016890	10000	2.5
3521633806	675437	6594500	5000	2.3
3521578336	366457	6237630	5000	1
3521572114	960640	6762380	5000	1.5
3521572058	959050	6764540	5000	1.3
3521564680	1036860	6446990	5000	1.3
3521558943	317803	6639890	10000	2.7
3521522271	815680	6356730	5000	2.2
3521511869	818157	6352330	5000	2.3
3521510879	813287	6356680	5000	2.2
3521510393	812509	6355560	5000	2.4
3521508006	1013950	6772770	5000	1.8
3521504808	811712	6355540	5000	2.1
3521504705	508004	6206260	5000	0.9
3521504122	1003690	6383010	5000	1.4
3521503350	813307	6355570	5000	2.1
3521502717	800400	6364240	5000	2.3
3521502102	344514	6238810	5000	1.2
3521500089	801214	6363140	5000	2.3
3521499167	810836	6359970	5000	1.5
3521497745	813327	6354460	5000	2.1
3521497649	799620	6363120	5000	2.5
3521497618	814105	6355590	5000	2.1
3521497584	814944	6353380	5000	2
3521496973	808424	6361040	5000	4.1
3521495484	1165380	6287080	5000	1.9
3521494866	814883	6356710	5000	1.3
3521493916	814105	6355590	5000	2
3521471830	711281	7088210	5000	2.7
3521467643	1022300	6454010	5000	1.9
3521467266	538425	6147570	5000	2.4
3521445766	676955	6590050	5000	2.5
3521413760	601205	6155210	5000	1.7
3521408194	691326	6428980	5000	1.4
3521392757	994705	6438180	5000	1.6
3521364607	978779	6476350	5000	1.8
3521326608	1079080	6169980	10000	1.9
3521325251	676191	6591160	5000	1.9
3521321741	995463	6600540	5000	1.3
3521305235	350322	6210660	5000	1.1
3521296492	1040000	6447160	5000	2.2
3521273187	968856	6488140	5000	1.5
3521272064	978729	6477460	5000	1.5
3521252366	975451	6480650	5000	1.6
3521221470	1014360	6392430	5000	1.3
3521181835	245586	6165900	5000	2.2
3521170468	968868	6593740	5000	1.9
3521152263	1188720	6552910	10000	2
3521145478	930583	6465480	5000	1.3
3521143393	587776	6668800	5000	1.8
3521141060	917633	6752860	5000	1.6
3521140643	675414	6588940	5000	1.6
3521135233	347448	6203020	5000	0.9
3521133531	1017190	6567170	10000	1.5
3521125420	357963	6215810	10000	1.9
3521124953	346631	6203060	5000	1.4
3521124798	357179	6247030	5000	1.3
3521118782	1224650	6640610	10000	2.1
3521073614	990070	6419060	5000	2.1
3521044893	242997	6368920	10000	2.1
3521042443	1036290	6369100	5000	2.2
3521036258	980164	6463080	5000	1.9
3521031219	235963	6392830	10000	2.4
3520999525	455555	6224720	5000	2.1
3520997376	389469	6190840	5000	1.7
3520983941	998953	6331620	5000	1.3
3520971748	367853	6233110	5000	0.6
3520955475	602552	6135170	5000	1.5
3520930311	372333	6192800	5000	2.7
3520917230	535382	6157660	10000	1.9
3520907645	986201	6665700	5000	2.3
3520901765	1031020	6393290	5000	1.5
3520881040	1020820	6810990	5000	1.7
3520868890	968732	6781660	5000	1.4
3520859287	990009	6553580	5000	1.3
3520841831	1032080	6447850	5000	2.2
3520839440	335759	6228170	5000	1.7
3520830295	968681	6782770	5000	2.5
3520815296	365586	6236570	5000	1.2
3520813390	1031350	6446700	5000	1.5
3520805408	570167	6590280	5000	1.8
3520790819	1035980	6534810	10000	1.8
3520784738	1030620	6445550	5000	1.4
3520772325	994751	6403710	5000	1.5
3520771589	1032980	6445670	5000	2.1
3520767381	1008560	6381020	5000	2.5
3520765943	358713	6199070	5000	1.5
3520762148	1041030	6442770	5000	2.6
3520761432	1031290	6447810	5000	2
3520760435	1032080	6447850	5000	2
3520759447	974773	6442820	5000	2.3
3520758985	1027420	6446490	5000	2.3
3520758936	1032920	6446780	5000	2.4
3520758681	1040300	6441620	5000	4.8
3520726880	358713	6199070	5000	0.9
3520724243	1195820	6728440	10000	2.5
3520698660	404204	6225770	5000	2.2
3520697724	422119	6224970	5000	1.8
3520695734	977275	6457390	5000	1.8
3520676642	679252	6587820	5000	1.9
3520673749	1004090	6471990	5000	2
3520655313	349816	6186180	5000	2.3
3520651332	1017670	7024730	10000	2
3520633107	389118	6217570	5000	2
3520631324	1027570	6575500	10000	1.8
3520621047	220196	6157690	10000	1.4
3520608650	537878	6158710	10000	2.8
3520601815	1017420	6441520	5000	2.7
3520601312	1019780	6441640	5000	1.9
3520599013	1023040	6811110	5000	1.8
3520594879	536148	6155420	10000	2.4
3520582924	207264	6738220	5000	1.9
3520569096	1006960	6508820	5000	1.8
3520567844	373459	6215010	5000	1.1
3520557846	368280	6209710	5000	1.2
3520545286	511916	6114890	10000	1.3
3520542583	373853	6222780	5000	1.7
3520531095	413558	6234250	5000	1.6
3520529455	349355	6222960	5000	1.3
3520528175	380773	6246920	5000	1.4
3520527278	375483	6222700	5000	1.4
3520473113	1040350	6338160	5000	2.1
3520472642	1037890	6339140	5000	2
3520467086	949061	7135070	10000	2.6
3520465344	1012760	6344520	5000	1.5
3520462778	455471	6222500	5000	0.9
3520442949	527714	6179000	5000	1.2
3520418205	354661	6230460	5000	1.7
3520417945	357754	6242550	5000	1.7
3520380302	366342	6235410	5000	0.9
3520363763	481151	6137000	10000	2.6
3520360174	543209	6140770	10000	1.3
3520357102	1140930	6735240	10000	2.1
3520355941	1070350	6779390	10000	1.7
3520342819	373065	6207230	5000	1.2
3520329882	945063	7130430	10000	3.1
3520265965	372203	6238450	5000	1.8
3520257854	371902	6248490	5000	1.7
3520216667	926945	7076100	5000	2.3
3520207182	618567	6026950	5000	1.7
3520202108	480826	6200450	5000	1.3
3520140718	958612	6414340	5000	1.2
3520128580	1032270	6545730	10000	1.8
3520117871	1040210	6370420	5000	2.3
3520098257	683548	6160050	5000	1.3
3520089796	1030190	6378790	5000	2.3
3520066586	648193	6162460	5000	1.4
3520064481	1030230	6423280	5000	1.6
3520060729	689187	6087700	5000	1.6
3520047330	408477	6230020	5000	1.7
3520046537	689174	6079910	5000	1.5
3520032858	700000	6542250	5000	1.8
3520031086	384666	6910900	10000	2.4
3520023061	1044840	6329500	5000	1.6
3520022736	1048040	6329680	5000	1.8
3520015841	1004240	7021760	10000	1.9
3520007876	1042770	6538520	10000	1.3
3519990690	349022	6201820	5000	1.2
3519980901	470938	6198570	5000	1.4
3519941255	999586	6701940	5000	2.2
3519939098	345633	6244320	5000	1.1
3519920729	1046320	6331810	5000	2.1
3519912913	1066990	6135860	10000	2.7
3519862143	1065490	6574330	10000	2.4
3519857167	1043020	6362780	5000	2.1
3519851383	1042910	6379470	5000	1.9
3519842064	1044780	6330610	5000	2.1
3519838510	456895	6996500	10000	2.5
3519827319	341344	6211150	5000	1.3
3519825729	337073	6222530	5000	1.5
3519811850	435500	6999690	10000	2.6
3519801522	919153	6521740	5000	2.6
3519791946	997160	6533910	5000	1.8
3519788351	431813	6997630	10000	4.5
3519748967	1007290	6533300	5000	1.6
3519740224	998937	6497310	5000	1.5
3519715291	1026960	6379730	5000	1.9
3519714276	970114	6459300	5000	2.2
3519695724	1013510	6345670	5000	2.2
3519658316	1089570	6146080	10000	2.6
3519612385	255821	6821290	5000	2.1
3519568025	376547	6243800	5000	1.4
3519559279	366965	6184160	5000	1.7
3519550750	369096	6209660	5000	1.4
3519550273	381571	6230190	5000	2.5
3519546681	439723	6216440	5000	2.3
3519508625	1041020	6457230	5000	1.9
3519507240	366604	6193090	5000	0.9
3519490734	1064560	6906020	10000	2.1
3519471333	325110	6255510	5000	2.1
3519470932	206757	6891070	5000	2.1
3519468716	1039510	6456040	5000	2.1
3519467829	450583	6222690	5000	1.6
3519467019	847912	6667350	5000	1.7
3519466625	1091580	6154010	10000	2.5
3519440666	1045280	6154730	10000	3.1
3519426785	1002810	7021680	5000	1.8
3519426215	675419	6590060	5000	1.5
3519422645	1063050	6576400	10000	2.1
3519419439	674651	6590060	5000	3
3519418009	1005560	6277420	5000	0.6
3519399119	1050500	6761480	5000	1.6
3519393734	221546	6783860	5000	1.7
3519392028	1053630	6771690	5000	1.3
3519366952	472612	6199620	5000	1.2
3519361457	1033980	6149680	10000	2.6
3519359627	365295	6246600	5000	1.2
3519344388	1090260	6148350	10000	2.8
3519333052	991345	6653710	10000	1.6
3519307656	1091580	6154010	10000	3.1
3519301006	926948	6457560	5000	2.3
3519291365	1092050	6146230	10000	2.6
3519288728	1088750	6146030	10000	3.1
3519274792	1088880	6143810	10000	2.4
3519264970	1090820	6152850	10000	3.5
3519261637	1092600	6150720	10000	2.3
3519259017	995200	6652790	10000	2.4
3519253939	1093490	6149660	10000	2.3
3519249710	1056400	6394680	10000	2.3
3519247143	1091150	6147290	10000	2.1
3519241930	1089510	6147190	10000	2.7
3519235940	1091710	6151790	5000	2
3519235777	1090950	6150630	5000	2.1
3519234615	1088810	6144920	10000	2
3519233109	1089440	6148310	5000	1.9
3519232771	1089510	6147190	10000	2.9
3519232671	1089080	6140480	10000	2.1
3519232106	1089510	6147190	10000	2.9
3519231921	1091640	6152900	10000	3.3
3519230658	1092960	6158550	10000	3.4
3519230045	1088060	6143760	10000	2.5
3519229449	1081650	6140040	10000	2.5
3519229097	1089570	6146080	10000	3.8
3519228968	1092870	6146280	10000	2
3519228735	1089640	6144970	10000	2.6
3519228109	1088750	6146030	10000	5.5
3519189821	454105	6208090	5000	2.1
3519187517	360819	6223460	5000	1.6
3519164860	624939	6070310	5000	1.8
3519161112	563392	6630420	5000	2.1
3519137850	1014640	6339050	5000	1.8
3519137128	1017730	6341430	5000	1.8
3519124838	1038210	6727380	5000	2.4
3519076019	569568	6137970	10000	2.1
3519073666	591196	6147580	5000	1.7
3519071252	453403	6794030	5000	1.9
3519059705	1002470	6391850	5000	1.5
3519057320	1025380	6332920	5000	1.8
3519055347	1004000	7026210	5000	1.9
3518966121	995281	6409300	5000	1.7
3518952001	367960	6250920	5000	2.1
3518928579	1226950	6394460	10000	2.7
3518924609	1045010	6740010	5000	2.1
3518903578	551476	6177300	5000	1.6
3518901907	469242	6219770	5000	1.8
3518882765	1155710	6882400	5000	1.9
3518873183	308759	6711710	5000	2.6
3518869424	1068040	6426510	10000	1.7
3518864230	992272	6405820	5000	1.7
3518862618	469580	6206400	5000	1.4
3518862605	299882	6770210	5000	1.8
3518861434	676947	6587830	5000	1.8
3518858043	907833	6418000	5000	1.9
3518857996	991636	6402450	5000	1.4
3518846842	332171	6193840	5000	1.5
3518844834	1050830	6830530	5000	1.7
3518837087	465699	6212110	5000	0.6
3518835679	415555	6224140	5000	2.3
3518819849	535785	6007310	10000	1.5
3518781289	1077220	6130870	10000	2.6
3518779388	1090200	6149470	10000	3.9
3518772891	487367	6200230	5000	1.3
3518769039	364193	6241090	5000	1.3
3518768253	417007	6238550	5000	2.1
3518761096	955345	6298570	5000	2.3
3518754093	467907	6205350	5000	1.2
3518753773	1000800	6647510	10000	2.3
3518751617	404760	6682820	5000	1.8
3518750862	467531	6217600	5000	1.9
3518744538	949194	6490650	5000	1.8
3518734203	359249	6224650	5000	1.6
3518731272	313971	6191560	5000	1.4
3518728973	145817	6822900	5000	2.8
3518719261	710487	6285670	5000	1.7
3518649875	947267	6360520	5000	1.8
3518638099	472042	6229680	5000	1.7
3518619170	930524	6709980	5000	2.3
3518619013	322392	6264580	5000	2
3518618912	323267	6265640	5000	2.1
3518616647	164410	6731900	10000	2.7
3518600185	1058630	6738590	5000	2.1
3518566865	311915	6198370	5000	0.9
3518548033	1012330	6601390	10000	2.1
3518547383	442169	6216340	5000	1.5
3518537034	369921	6882770	10000	2.4
3518537001	1030460	6343200	5000	2.2
3518533134	1032120	6342170	5000	2.2
3518517244	637450	6156990	5000	1.8
3518474406	674655	6591170	5000	1.6
3518457704	442453	6202980	5000	0.8
3518455819	1142240	6351160	10000	2.1
3518453229	1031100	6376610	5000	1.7
3518451073	1188270	6399130	10000	2.1
3518439745	375774	6195960	5000	1.9
3518426963	414889	6227510	5000	2.1
3518416705	947312	7142810	10000	3.5
3518396700	472808	6205180	5000	1.7
3518382473	586776	6735480	5000	1.7
3518366967	968922	6376970	5000	2.2
3518361765	989771	6654750	10000	1.9
3518344438	586308	6197730	5000	1.4
3518303618	985211	6654530	10000	1.7
3518295474	344241	6204310	5000	1
3518257282	950257	7139590	10000	2.6
3518255878	473586	6204040	5000	1.1
3518253497	1041490	6317080	5000	1.4
3518235589	665071	6088900	5000	1.4
3518219820	376353	6223770	5000	0.9
3518219659	964219	6317840	5000	1.3
3518215947	375398	6237180	5000	0.8
3518208534	964219	6317840	5000	1.3
3518204705	1130350	6776800	10000	1.6
3518203788	989891	6490210	5000	1.7
3518203456	1003230	6342940	5000	1.4
3518184840	1024830	6539770	5000	2.1
3518154335	335819	6214800	5000	1.7
3518126967	418583	6237360	5000	1.5
3518123294	522937	6604810	10000	1.7
3518122662	1033550	6375630	5000	1.7
3518094657	994861	6418170	5000	1.9
3518086714	478717	6484030	5000	2.6
3518072952	1138350	6819740	10000	2.1
3518042941	1176900	6349230	10000	2.6
3518040609	1032430	6366670	5000	1.8
3518032760	1027710	6365310	5000	2.7
3518029165	1033020	6752680	5000	1.3
3518028085	416184	6715630	10000	2
3518002934	1176610	6528560	10000	2.5
3517998637	1134580	6287140	10000	2.7
3517998220	233105	7048550	10000	3.4
3517974111	336698	6215860	5000	1.7
3517964109	1177620	6475170	10000	2.1
3517962413	1165510	6777250	10000	2.2
3517957051	911495	6308080	5000	1
3517953359	1029900	6384330	5000	1.5
3517929488	923831	6707500	5000	1.5
3517901065	943467	7134820	10000	3
3517899205	368337	6210820	5000	1.2
3517893198	378726	6205840	5000	1.8
3517885968	369096	6209660	5000	1.6
3517882513	1044260	6539720	10000	1.7
3517877869	966308	7096810	5000	2.3
3517858899	402884	6232510	5000	1.9
3517857349	363909	6204360	5000	1.2
3517856077	906751	6255660	5000	1.3
3517854319	334377	6218220	5000	1.1
3517851104	992626	6346890	5000	2
3517839660	181628	6831880	10000	2.7
3517834980	316141	6241560	5000	2
3517828133	410968	6231020	5000	2.1
3517814258	1035070	6406850	5000	2.5
3517814203	1029660	6343160	5000	2
3517795838	1133120	6284810	10000	2.4
3517791907	1133920	6284860	10000	2.1
3517764699	1006210	6280790	5000	1.5
3517763077	490222	6032000	5000	1.3
3517692796	517752	6025610	5000	1.5
3517677388	457813	6197930	5000	0.9
3517674156	1061830	6369400	5000	1.8
3517670353	345058	6204260	5000	1
3517666562	516110	6145930	5000	1.4
3517647497	357088	6214750	5000	1
3517627366	1079680	6324820	5000	2.5
3517619296	437640	6205400	5000	2.3
3517598798	1033440	6999990	10000	2.3
3517586821	1032170	6590210	10000	1.8
3517564424	610046	6585120	5000	2
3517543856	462276	6230030	5000	1.8
3517504198	911255	6433670	5000	2
3517484051	1017460	6547170	5000	1.7
3517457510	965040	6374580	5000	2.7
3517439192	631510	6579290	5000	1.2
3517407187	1006070	6383120	5000	1.8
3517374646	961555	6343310	5000	2.4
3517350774	1038650	6570550	10000	1.4
3517349641	1038300	6361420	5000	1.8
3517347902	1056860	7004770	10000	2.2
3517337306	405731	6223470	5000	2.1
3517335023	347873	6210790	5000	1.8
3517333877	365014	6209880	5000	1.1
3517332729	340094	6203420	5000	2.2
3517329036	1005220	6384190	5000	2.5
3517323927	461906	6220030	5000	1.4
3517320078	1006130	6382010	5000	2.6
3517281240	354243	6222690	5000	1.4
3517270674	1017250	6382570	5000	2.3
3517265587	967883	6438080	5000	2.2
3517262426	972077	6468270	5000	1.6
3517258867	986145	6553400	5000	1.8
3517247683	1182290	6699460	10000	2.1
3517225853	397188	6180450	5000	1.6
3517184472	1120320	6728180	10000	2.2
3517159549	378004	6240380	5000	0.9
3517151333	381474	6244660	5000	1.2
3517147549	1139350	6806440	10000	2.3
3517142494	467987	6207570	5000	1.2
3517116569	878167	6891660	5000	2.1
3517102883	987638	6554580	5000	1.4
3517102618	432775	6186680	5000	1.8
3517101161	927724	6704320	5000	1.6
3517085767	903624	7036170	10000	2
3517082950	675414	6588940	5000	1.4
3517079078	466103	6223220	5000	1.2
3517078542	468067	6209800	5000	2.4
3517074492	345974	6220920	5000	0.9
3517067404	1130470	6835870	5000	1.7
3517065000	1206700	6378300	10000	2.4
3517062930	1194180	6405160	10000	3.2
3517057859	970972	6384840	5000	1.5
3517056175	1150400	6798360	10000	1.4
3517053354	1002750	7022800	10000	2.1
3517022533	471834	6200760	5000	1.1
3517016096	422167	6226080	5000	1.3
3517015986	1116800	6724590	10000	1.6
3517014652	1205100	6388200	10000	2.3
3517014251	1204920	6390420	10000	2.2
3517009054	1202810	6386910	10000	2.8
3517009020	1207390	6389500	10000	2.3
3517008626	1195050	6404120	10000	3.5
3516987352	409039	6224430	5000	1.4
3516978797	1216700	6516210	10000	2.5
3516975841	566723	6160280	5000	1.6
3516958878	468187	6213130	5000	2.4
3516947064	245492	6803140	5000	1.7
3516946563	1239950	6401150	10000	2.5
3516925885	1205060	6654530	10000	1.8
3516925013	1079810	6309240	5000	1.9
3516918277	1044470	6549740	10000	1.8
3516917488	572940	6012070	5000	1.7
3516916017	1044470	6549740	10000	1.9
3516897249	1046270	7139200	10000	2
3516881511	1098330	6752270	5000	1.5
3516872742	975162	6469520	5000	1.8
3516872011	975212	6468410	5000	2.4
3516870595	241001	6812410	10000	2
3516841314	367638	6803840	10000	2.1
3516806368	468507	6222020	5000	0.9
3516804669	481468	6219340	5000	1.9
